param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_43_pop_0,0.958165,0.958280,0.945984,0.969610
q_ind_44_pop_0,0.969781,0.969878,0.957898,0.981217
q_ind_45_pop_0,0.896294,0.896470,0.880821,0.911019
q_ind_46_pop_0,0.000025,0.000000,0.000000,0.000305
q_ind_47_pop_0,0.000058,0.000000,0.000000,0.000738
q_ind_48_pop_0,0.000044,0.000000,0.000000,0.000509
q_ind_49_pop_0,0.000029,0.000000,0.000000,0.000339
q_ind_50_pop_0,0.000023,0.000000,0.000000,0.000260
q_ind_51_pop_0,0.029615,0.029515,0.018276,0.041586
q_ind_52_pop_0,0.000086,0.000000,0.000000,0.001082
q_ind_53_pop_0,0.000103,0.000000,0.000000,0.001126
q_ind_54_pop_0,0.999938,1.000000,0.999390,1.000000
q_ind_55_pop_0,0.999962,1.000000,0.999611,1.000000
q_ind_56_pop_0,0.998511,0.999995,0.989197,1.000000
q_ind_57_pop_0,0.999854,1.000000,0.998485,1.000000
q_ind_58_pop_0,0.948363,0.948479,0.936674,0.959431
q_ind_59_pop_0,0.937934,0.937999,0.924510,0.950807
q_ind_60_pop_0,0.999970,1.000000,0.999707,1.000000
q_ind_61_pop_0,0.999949,1.000000,0.999515,1.000000
q_ind_62_pop_0,0.999960,1.000000,0.999612,1.000000
q_ind_63_pop_0,0.999961,1.000000,0.999621,1.000000
q_ind_64_pop_0,0.999933,1.000000,0.999360,1.000000
q_ind_65_pop_0,0.999950,1.000000,0.999499,1.000000
q_ind_66_pop_0,0.999930,1.000000,0.999326,1.000000
q_ind_67_pop_0,0.999938,1.000000,0.999375,1.000000
q_ind_68_pop_0,0.999297,0.999999,0.992097,1.000000
q_ind_69_pop_0,0.108930,0.108943,0.094907,0.123401
q_ind_70_pop_0,0.104227,0.104120,0.090372,0.118551
q_ind_71_pop_0,0.100568,0.100456,0.086663,0.115017
q_ind_72_pop_0,0.124767,0.124831,0.110534,0.139468
q_ind_73_pop_0,0.115371,0.115377,0.101052,0.129971
q_ind_74_pop_0,0.138533,0.138583,0.123640,0.153494
q_ind_75_pop_0,0.091884,0.091943,0.077071,0.106223
q_ind_76_pop_0,0.109940,0.109870,0.095623,0.124741
q_ind_77_pop_0,0.106418,0.106277,0.092600,0.120960
q_ind_78_pop_0,0.093307,0.093220,0.079092,0.107690
q_ind_79_pop_0,0.000019,0.000000,0.000000,0.000225
q_ind_80_pop_0,0.000012,0.000000,0.000000,0.000143
q_ind_81_pop_0,0.000009,0.000000,0.000000,0.000105
q_ind_82_pop_0,0.000010,0.000000,0.000000,0.000116
q_ind_83_pop_0,0.000010,0.000000,0.000000,0.000124
q_ind_84_pop_0,0.000008,0.000000,0.000000,0.000086
q_ind_85_pop_0,0.000013,0.000000,0.000000,0.000155
q_ind_86_pop_0,0.000010,0.000000,0.000000,0.000119
q_ind_87_pop_0,0.000014,0.000000,0.000000,0.000162
q_ind_88_pop_0,0.000011,0.000000,0.000000,0.000126
q_ind_0_pop_1,0.000020,0.000000,0.000000,0.000219
q_ind_1_pop_1,0.000026,0.000000,0.000000,0.000282
q_ind_2_pop_1,0.000023,0.000000,0.000000,0.000263
q_ind_3_pop_1,0.000013,0.000000,0.000000,0.000147
q_ind_4_pop_1,0.000014,0.000000,0.000000,0.000158
q_ind_5_pop_1,0.000013,0.000000,0.000000,0.000159
q_ind_6_pop_1,0.000016,0.000000,0.000000,0.000184
q_ind_7_pop_1,0.000020,0.000000,0.000000,0.000260
q_ind_8_pop_1,0.000020,0.000000,0.000000,0.000241
q_ind_9_pop_1,0.000013,0.000000,0.000000,0.000151
q_ind_10_pop_1,0.000014,0.000000,0.000000,0.000156
q_ind_11_pop_1,0.000023,0.000000,0.000000,0.000244
q_ind_12_pop_1,0.000028,0.000000,0.000000,0.000314
q_ind_13_pop_1,0.000018,0.000000,0.000000,0.000200
q_ind_14_pop_1,0.000029,0.000000,0.000000,0.000349
q_ind_15_pop_1,0.999840,0.999999,0.998408,1.000000
q_ind_16_pop_1,0.999829,1.000000,0.998189,1.000000
q_ind_17_pop_1,0.963493,0.963428,0.952757,0.974058
q_ind_18_pop_1,0.993076,0.992544,0.983934,1.000000
q_ind_19_pop_1,0.999775,0.999999,0.997490,1.000000
q_ind_20_pop_1,0.987725,0.987894,0.979482,0.995577
q_ind_21_pop_1,0.948610,0.948731,0.938726,0.957892
q_ind_22_pop_1,0.935567,0.935646,0.921990,0.948756
q_ind_23_pop_1,0.994874,0.994911,0.986011,1.000000
q_ind_24_pop_1,0.999955,1.000000,0.999553,1.000000
q_ind_25_pop_1,0.999938,1.000000,0.999385,1.000000
q_ind_26_pop_1,0.999945,1.000000,0.999453,1.000000
q_ind_27_pop_1,0.999949,1.000000,0.999494,1.000000
q_ind_28_pop_1,0.999927,1.000000,0.999281,1.000000
q_ind_29_pop_1,0.000035,0.000000,0.000000,0.000372
q_ind_30_pop_1,0.000024,0.000000,0.000000,0.000276
q_ind_31_pop_1,0.037696,0.037562,0.028207,0.047580
q_ind_32_pop_1,0.000022,0.000000,0.000000,0.000243
q_ind_33_pop_1,0.000025,0.000000,0.000000,0.000288
q_ind_34_pop_1,0.000058,0.000000,0.000000,0.000750
q_ind_35_pop_1,0.000042,0.000000,0.000000,0.000475
q_ind_36_pop_1,0.000017,0.000000,0.000000,0.000213
q_ind_37_pop_1,0.000035,0.000000,0.000000,0.000430
q_ind_38_pop_1,0.000027,0.000000,0.000000,0.000315
q_ind_39_pop_1,0.000032,0.000000,0.000000,0.000340
q_ind_40_pop_1,0.000027,0.000000,0.000000,0.000320
q_ind_41_pop_1,0.000021,0.000000,0.000000,0.000247
q_ind_42_pop_1,0.000026,0.000000,0.000000,0.000310
q_ind_43_pop_1,0.000032,0.000000,0.000000,0.000369
q_ind_44_pop_1,0.000044,0.000000,0.000000,0.000489
q_ind_45_pop_1,0.015218,0.015064,0.007470,0.023882
q_ind_46_pop_1,0.017925,0.017811,0.009555,0.026782
q_ind_47_pop_1,0.032808,0.032729,0.023123,0.043229
q_ind_48_pop_1,0.026707,0.026577,0.017691,0.036375
q_ind_49_pop_1,0.088203,0.088172,0.075981,0.101126
q_ind_50_pop_1,0.268506,0.268433,0.252335,0.284859
q_ind_51_pop_1,0.052739,0.052653,0.041362,0.064404
q_ind_52_pop_1,0.038045,0.037968,0.027176,0.049304
q_ind_53_pop_1,0.024069,0.024004,0.014310,0.034407
q_ind_54_pop_1,0.000013,0.000000,0.000000,0.000138
q_ind_55_pop_1,0.000010,0.000000,0.000000,0.000109
q_ind_56_pop_1,0.000014,0.000000,0.000000,0.000154
q_ind_57_pop_1,0.000015,0.000000,0.000000,0.000172
q_ind_58_pop_1,0.000017,0.000000,0.000000,0.000196
q_ind_59_pop_1,0.000024,0.000000,0.000000,0.000293
q_ind_60_pop_1,0.000009,0.000000,0.000000,0.000097
q_ind_61_pop_1,0.000010,0.000000,0.000000,0.000116
q_ind_62_pop_1,0.000009,0.000000,0.000000,0.000107
q_ind_63_pop_1,0.000009,0.000000,0.000000,0.000096
q_ind_64_pop_1,0.000011,0.000000,0.000000,0.000117
q_ind_65_pop_1,0.000009,0.000000,0.000000,0.000102
q_ind_66_pop_1,0.000014,0.000000,0.000000,0.000161
q_ind_67_pop_1,0.000011,0.000000,0.000000,0.000120
q_ind_68_pop_1,0.000012,0.000000,0.000000,0.000146
q_ind_69_pop_1,0.000014,0.000000,0.000000,0.000166
q_ind_70_pop_1,0.000013,0.000000,0.000000,0.000139
q_ind_71_pop_1,0.000013,0.000000,0.000000,0.000148
q_ind_72_pop_1,0.000011,0.000000,0.000000,0.000134
q_ind_73_pop_1,0.000025,0.000000,0.000000,0.000298
q_ind_74_pop_1,0.000014,0.000000,0.000000,0.000152
q_ind_75_pop_1,0.000013,0.000000,0.000000,0.000142
q_ind_76_pop_1,0.000014,0.000000,0.000000,0.000147
q_ind_77_pop_1,0.000015,0.000000,0.000000,0.000153
q_ind_78_pop_1,0.000011,0.000000,0.000000,0.000128
q_ind_79_pop_1,0.000074,0.000000,0.000000,0.000884
q_ind_80_pop_1,0.000016,0.000000,0.000000,0.000188
q_ind_81_pop_1,0.000016,0.000000,0.000000,0.000183
q_ind_82_pop_1,0.000018,0.000000,0.000000,0.000211
q_ind_83_pop_1,0.000021,0.000000,0.000000,0.000236
q_ind_84_pop_1,0.000022,0.000000,0.000000,0.000262
q_ind_85_pop_1,0.000022,0.000000,0.000000,0.000273
q_ind_86_pop_1,0.000018,0.000000,0.000000,0.000204
q_ind_87_pop_1,0.000016,0.000000,0.000000,0.000190
q_ind_88_pop_1,0.000016,0.000000,0.000000,0.000169
q_ind_0_pop_2,0.000026,0.000000,0.000000,0.000286
q_ind_1_pop_2,0.000076,0.000000,0.000000,0.000953
q_ind_2_pop_2,0.000042,0.000000,0.000000,0.000521
q_ind_3_pop_2,0.000012,0.000000,0.000000,0.000138
q_ind_4_pop_2,0.000014,0.000000,0.000000,0.000143
q_ind_5_pop_2,0.000015,0.000000,0.000000,0.000158
q_ind_6_pop_2,0.000015,0.000000,0.000000,0.000163
q_ind_7_pop_2,0.000020,0.000000,0.000000,0.000222
q_ind_8_pop_2,0.000013,0.000000,0.000000,0.000140
q_ind_9_pop_2,0.000018,0.000000,0.000000,0.000185
q_ind_10_pop_2,0.000013,0.000000,0.000000,0.000144
q_ind_11_pop_2,0.019684,0.019589,0.011703,0.027859
q_ind_12_pop_2,0.000020,0.000000,0.000000,0.000202
q_ind_13_pop_2,0.000022,0.000000,0.000000,0.000217
q_ind_14_pop_2,0.000046,0.000000,0.000000,0.000521
q_ind_15_pop_2,0.000103,0.000000,0.000000,0.001233
q_ind_16_pop_2,0.000127,0.000000,0.000000,0.001688
q_ind_17_pop_2,0.021588,0.021457,0.012582,0.031445
q_ind_18_pop_2,0.006886,0.007413,0.000000,0.016018
q_ind_19_pop_2,0.000184,0.000000,0.000000,0.002468
q_ind_20_pop_2,0.012215,0.012053,0.004329,0.020425
q_ind_21_pop_2,0.000364,0.000000,0.000000,0.004600
q_ind_22_pop_2,0.023943,0.023839,0.013508,0.035200
q_ind_23_pop_2,0.005087,0.005063,0.000000,0.013950
q_ind_24_pop_2,0.000020,0.000000,0.000000,0.000216
q_ind_25_pop_2,0.000027,0.000000,0.000000,0.000326
q_ind_26_pop_2,0.000029,0.000000,0.000000,0.000333
q_ind_27_pop_2,0.000027,0.000000,0.000000,0.000308
q_ind_28_pop_2,0.000038,0.000000,0.000000,0.000477
q_ind_29_pop_2,0.000064,0.000000,0.000000,0.000744
q_ind_30_pop_2,0.000052,0.000000,0.000000,0.000704
q_ind_31_pop_2,0.000071,0.000000,0.000000,0.000801
q_ind_32_pop_2,0.000026,0.000000,0.000000,0.000287
q_ind_33_pop_2,0.000019,0.000000,0.000000,0.000203
q_ind_34_pop_2,0.000045,0.000000,0.000000,0.000549
q_ind_35_pop_2,0.000596,0.000000,0.000000,0.005930
q_ind_36_pop_2,0.000013,0.000000,0.000000,0.000149
q_ind_37_pop_2,0.000031,0.000000,0.000000,0.000331
q_ind_38_pop_2,0.000027,0.000000,0.000000,0.000310
q_ind_39_pop_2,0.000029,0.000000,0.000000,0.000359
q_ind_40_pop_2,0.025729,0.025652,0.016917,0.035026
q_ind_41_pop_2,0.000083,0.000000,0.000000,0.000891
q_ind_42_pop_2,0.000020,0.000000,0.000000,0.000237
q_ind_43_pop_2,0.000043,0.000000,0.000000,0.000492
q_ind_44_pop_2,0.000024,0.000000,0.000000,0.000278
q_ind_45_pop_2,0.018189,0.018138,0.009979,0.027057
q_ind_46_pop_2,0.982015,0.982139,0.973112,0.990400
q_ind_47_pop_2,0.967055,0.967173,0.956630,0.976676
q_ind_48_pop_2,0.973219,0.973342,0.963510,0.982251
q_ind_49_pop_2,0.911700,0.911731,0.898781,0.923978
q_ind_50_pop_2,0.731432,0.731504,0.715075,0.747535
q_ind_51_pop_2,0.880863,0.880967,0.866419,0.894861
q_ind_52_pop_2,0.961826,0.961896,0.950629,0.972745
q_ind_53_pop_2,0.975725,0.975787,0.965304,0.985540
q_ind_54_pop_2,0.000013,0.000000,0.000000,0.000139
q_ind_55_pop_2,0.000011,0.000000,0.000000,0.000128
q_ind_56_pop_2,0.000015,0.000000,0.000000,0.000171
q_ind_57_pop_2,0.000013,0.000000,0.000000,0.000136
q_ind_58_pop_2,0.000015,0.000000,0.000000,0.000164
q_ind_59_pop_2,0.021091,0.020929,0.013215,0.029718
q_ind_60_pop_2,0.000008,0.000000,0.000000,0.000091
q_ind_61_pop_2,0.000010,0.000000,0.000000,0.000118
q_ind_62_pop_2,0.000009,0.000000,0.000000,0.000103
q_ind_63_pop_2,0.000010,0.000000,0.000000,0.000103
q_ind_64_pop_2,0.000016,0.000000,0.000000,0.000179
q_ind_65_pop_2,0.000012,0.000000,0.000000,0.000142
q_ind_66_pop_2,0.000011,0.000000,0.000000,0.000130
q_ind_67_pop_2,0.000011,0.000000,0.000000,0.000119
q_ind_68_pop_2,0.000019,0.000000,0.000000,0.000223
q_ind_69_pop_2,0.000011,0.000000,0.000000,0.000122
q_ind_70_pop_2,0.000012,0.000000,0.000000,0.000140
q_ind_71_pop_2,0.000015,0.000000,0.000000,0.000166
q_ind_72_pop_2,0.000012,0.000000,0.000000,0.000141
q_ind_73_pop_2,0.000016,0.000000,0.000000,0.000198
q_ind_74_pop_2,0.000018,0.000000,0.000000,0.000201
q_ind_75_pop_2,0.000013,0.000000,0.000000,0.000147
q_ind_76_pop_2,0.000013,0.000000,0.000000,0.000162
q_ind_77_pop_2,0.000014,0.000000,0.000000,0.000155
q_ind_78_pop_2,0.000018,0.000000,0.000000,0.000218
q_ind_79_pop_2,0.975966,0.976067,0.967610,0.983736
q_ind_80_pop_2,0.999962,1.000000,0.999616,1.000000
q_ind_81_pop_2,0.999962,1.000000,0.999639,1.000000
q_ind_82_pop_2,0.999961,1.000000,0.999616,1.000000
q_ind_83_pop_2,0.999956,1.000000,0.999551,1.000000
q_ind_84_pop_2,0.999959,1.000000,0.999592,1.000000
q_ind_85_pop_2,0.999952,1.000000,0.999515,1.000000
q_ind_86_pop_2,0.999958,1.000000,0.999596,1.000000
q_ind_87_pop_2,0.999958,1.000000,0.999579,1.000000
q_ind_88_pop_2,0.999961,1.000000,0.999599,1.000000
q_ind_0_pop_3,0.999931,1.000000,0.999292,1.000000
q_ind_1_pop_3,0.929257,0.929294,0.917337,0.941103
q_ind_2_pop_3,0.999748,0.999999,0.997289,1.000000
q_ind_3_pop_3,0.999960,1.000000,0.999597,1.000000
q_ind_4_pop_3,0.999950,1.000000,0.999496,1.000000
q_ind_5_pop_3,0.999957,1.000000,0.999567,1.000000
q_ind_6_pop_3,0.999949,1.000000,0.999492,1.000000
q_ind_7_pop_3,0.999927,1.000000,0.999293,1.000000
q_ind_8_pop_3,0.999953,1.000000,0.999530,1.000000
q_ind_9_pop_3,0.999933,1.000000,0.999303,1.000000
q_ind_10_pop_3,0.999952,1.000000,0.999522,1.000000
q_ind_11_pop_3,0.936879,0.936921,0.925202,0.948055
q_ind_12_pop_3,0.999795,0.999999,0.997714,1.000000
q_ind_13_pop_3,0.999904,1.000000,0.999069,1.000000
q_ind_14_pop_3,0.984676,0.984734,0.975864,0.993369
q_ind_15_pop_3,0.000029,0.000000,0.000000,0.000327
q_ind_16_pop_3,0.000021,0.000000,0.000000,0.000252
q_ind_17_pop_3,0.000531,0.000000,0.000000,0.006347
q_ind_18_pop_3,0.000019,0.000000,0.000000,0.000224
q_ind_19_pop_3,0.000021,0.000000,0.000000,0.000224
q_ind_20_pop_3,0.000033,0.000000,0.000000,0.000370
q_ind_21_pop_3,0.050996,0.050887,0.041860,0.060689
q_ind_22_pop_3,0.000112,0.000000,0.000000,0.001500
q_ind_23_pop_3,0.000022,0.000000,0.000000,0.000263
q_ind_24_pop_3,0.000013,0.000000,0.000000,0.000146
q_ind_25_pop_3,0.000020,0.000000,0.000000,0.000222
q_ind_26_pop_3,0.000011,0.000000,0.000000,0.000126
q_ind_27_pop_3,0.000011,0.000000,0.000000,0.000131
q_ind_28_pop_3,0.000019,0.000000,0.000000,0.000215
q_ind_29_pop_3,0.083450,0.083374,0.070858,0.096441
q_ind_30_pop_3,0.043797,0.043700,0.032368,0.056029
q_ind_31_pop_3,0.064722,0.064503,0.050824,0.079634
q_ind_32_pop_3,0.034250,0.034153,0.023773,0.045417
q_ind_33_pop_3,0.001016,0.000000,0.000000,0.009384
q_ind_34_pop_3,0.004652,0.000706,0.000000,0.018437
q_ind_35_pop_3,0.048610,0.048528,0.036724,0.060669
q_ind_36_pop_3,0.018224,0.018117,0.008408,0.028747
q_ind_37_pop_3,0.040561,0.040496,0.029346,0.052123
q_ind_38_pop_3,0.047114,0.046990,0.035776,0.059371
q_ind_39_pop_3,0.035928,0.035757,0.023871,0.048559
q_ind_40_pop_3,0.023631,0.023407,0.012038,0.036011
q_ind_41_pop_3,0.055933,0.055838,0.043965,0.068305
q_ind_42_pop_3,0.027967,0.027914,0.017340,0.039065
q_ind_43_pop_3,0.041760,0.041637,0.030327,0.053951
q_ind_44_pop_3,0.030152,0.030041,0.018746,0.042016
q_ind_45_pop_3,0.070300,0.070157,0.056966,0.084398
q_ind_46_pop_3,0.000035,0.000000,0.000000,0.000409
q_ind_47_pop_3,0.000078,0.000000,0.000000,0.000921
q_ind_48_pop_3,0.000031,0.000000,0.000000,0.000384
q_ind_49_pop_3,0.000068,0.000000,0.000000,0.000918
q_ind_50_pop_3,0.000039,0.000000,0.000000,0.000469
q_ind_51_pop_3,0.036783,0.036612,0.025849,0.048636
q_ind_52_pop_3,0.000043,0.000000,0.000000,0.000464
q_ind_53_pop_3,0.000104,0.000000,0.000000,0.001211
q_ind_54_pop_3,0.000036,0.000000,0.000000,0.000405
q_ind_55_pop_3,0.000017,0.000000,0.000000,0.000193
q_ind_56_pop_3,0.001460,0.000000,0.000000,0.010745
q_ind_57_pop_3,0.000119,0.000000,0.000000,0.001457
q_ind_58_pop_3,0.051604,0.051499,0.040560,0.063283
q_ind_59_pop_3,0.040951,0.040809,0.029162,0.053490
q_ind_60_pop_3,0.000013,0.000000,0.000000,0.000145
q_ind_61_pop_3,0.000030,0.000000,0.000000,0.000340
q_ind_62_pop_3,0.000022,0.000000,0.000000,0.000245
q_ind_63_pop_3,0.000020,0.000000,0.000000,0.000226
q_ind_64_pop_3,0.000040,0.000000,0.000000,0.000505
q_ind_65_pop_3,0.000029,0.000000,0.000000,0.000358
q_ind_66_pop_3,0.000045,0.000000,0.000000,0.000512
q_ind_67_pop_3,0.000040,0.000000,0.000000,0.000470
q_ind_68_pop_3,0.000672,0.000000,0.000000,0.007872
q_ind_69_pop_3,0.891044,0.891034,0.876577,0.905088
q_ind_70_pop_3,0.895748,0.895847,0.881449,0.909624
q_ind_71_pop_3,0.899404,0.899512,0.884978,0.913329
q_ind_72_pop_3,0.875209,0.875144,0.860522,0.889428
q_ind_73_pop_3,0.884587,0.884584,0.869993,0.898912
q_ind_74_pop_3,0.861435,0.861390,0.846476,0.876304
q_ind_75_pop_3,0.908089,0.908033,0.893769,0.922879
q_ind_76_pop_3,0.890033,0.890107,0.875228,0.904367
q_ind_77_pop_3,0.893553,0.893701,0.879035,0.907336
q_ind_78_pop_3,0.906664,0.906759,0.892270,0.920838
q_ind_79_pop_3,0.023940,0.023854,0.016132,0.032291
q_ind_80_pop_3,0.000010,0.000000,0.000000,0.000119
q_ind_81_pop_3,0.000013,0.000000,0.000000,0.000153
q_ind_82_pop_3,0.000010,0.000000,0.000000,0.000113
q_ind_83_pop_3,0.000012,0.000000,0.000000,0.000138
q_ind_84_pop_3,0.000011,0.000000,0.000000,0.000123
q_ind_85_pop_3,0.000013,0.000000,0.000000,0.000141
q_ind_86_pop_3,0.000013,0.000000,0.000000,0.000156
q_ind_87_pop_3,0.000011,0.000000,0.000000,0.000120
q_ind_88_pop_3,0.000012,0.000000,0.000000,0.000124
