param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_49_pop_0,0.999973,1.000000,0.999714,1.000000
q_ind_50_pop_0,0.999987,1.000000,0.999903,1.000000
q_ind_51_pop_0,0.940459,0.940488,0.927307,0.953050
q_ind_52_pop_0,0.999974,1.000000,0.999752,1.000000
q_ind_53_pop_0,0.999973,1.000000,0.999850,1.000000
q_ind_54_pop_0,0.000006,0.000000,0.000000,0.000046
q_ind_55_pop_0,0.000005,0.000000,0.000000,0.000044
q_ind_56_pop_0,0.000004,0.000000,0.000000,0.000034
q_ind_57_pop_0,0.000006,0.000000,0.000000,0.000045
q_ind_58_pop_0,0.000007,0.000000,0.000000,0.000052
q_ind_59_pop_0,0.002093,0.000000,0.000000,0.012621
q_ind_60_pop_0,0.000004,0.000000,0.000000,0.000028
q_ind_61_pop_0,0.000005,0.000000,0.000000,0.000041
q_ind_62_pop_0,0.000005,0.000000,0.000000,0.000040
q_ind_63_pop_0,0.000004,0.000000,0.000000,0.000032
q_ind_64_pop_0,0.000006,0.000000,0.000000,0.000037
q_ind_65_pop_0,0.000005,0.000000,0.000000,0.000031
q_ind_66_pop_0,0.000006,0.000000,0.000000,0.000048
q_ind_67_pop_0,0.000006,0.000000,0.000000,0.000040
q_ind_68_pop_0,0.000007,0.000000,0.000000,0.000051
q_ind_69_pop_0,0.000006,0.000000,0.000000,0.000049
q_ind_70_pop_0,0.000005,0.000000,0.000000,0.000039
q_ind_71_pop_0,0.000008,0.000000,0.000000,0.000061
q_ind_72_pop_0,0.000006,0.000000,0.000000,0.000050
q_ind_73_pop_0,0.000015,0.000000,0.000000,0.000139
q_ind_74_pop_0,0.000008,0.000000,0.000000,0.000049
q_ind_75_pop_0,0.000005,0.000000,0.000000,0.000034
q_ind_76_pop_0,0.000006,0.000000,0.000000,0.000050
q_ind_77_pop_0,0.000009,0.000000,0.000000,0.000068
q_ind_78_pop_0,0.000007,0.000000,0.000000,0.000064
q_ind_79_pop_0,0.998524,1.000000,0.987967,1.000000
q_ind_80_pop_0,0.999994,1.000000,0.999951,1.000000
q_ind_81_pop_0,0.999993,1.000000,0.999949,1.000000
q_ind_82_pop_0,0.999995,1.000000,0.999961,1.000000
q_ind_83_pop_0,0.999994,1.000000,0.999957,1.000000
q_ind_84_pop_0,0.999996,1.000000,0.999967,1.000000
q_ind_85_pop_0,0.999993,1.000000,0.999944,1.000000
q_ind_86_pop_0,0.999995,1.000000,0.999961,1.000000
q_ind_87_pop_0,0.999995,1.000000,0.999958,1.000000
q_ind_88_pop_0,0.999994,1.000000,0.999956,1.000000
q_ind_0_pop_1,0.999974,1.000000,0.999792,1.000000
q_ind_1_pop_1,0.999969,1.000000,0.999720,1.000000
q_ind_2_pop_1,0.999953,1.000000,0.999463,1.000000
q_ind_3_pop_1,0.999982,1.000000,0.999822,1.000000
q_ind_4_pop_1,0.999983,1.000000,0.999874,1.000000
q_ind_5_pop_1,0.999985,1.000000,0.999849,1.000000
q_ind_6_pop_1,0.999981,1.000000,0.999840,1.000000
q_ind_7_pop_1,0.999983,1.000000,0.999863,1.000000
q_ind_8_pop_1,0.999971,1.000000,0.999746,1.000000
q_ind_9_pop_1,0.999988,1.000000,0.999924,1.000000
q_ind_10_pop_1,0.999987,1.000000,0.999903,1.000000
q_ind_11_pop_1,0.976859,0.976966,0.966362,0.986556
q_ind_12_pop_1,0.999973,1.000000,0.999761,1.000000
q_ind_13_pop_1,0.999980,1.000000,0.999876,1.000000
q_ind_14_pop_1,0.999969,1.000000,0.999769,1.000000
q_ind_15_pop_1,0.000017,0.000000,0.000000,0.000125
q_ind_16_pop_1,0.000014,0.000000,0.000000,0.000110
q_ind_17_pop_1,0.020328,0.020277,0.009954,0.030952
q_ind_18_pop_1,0.000010,0.000000,0.000000,0.000079
q_ind_19_pop_1,0.000010,0.000000,0.000000,0.000073
q_ind_20_pop_1,0.000018,0.000000,0.000000,0.000138
q_ind_21_pop_1,0.041209,0.041149,0.029922,0.052392
q_ind_22_pop_1,0.043040,0.042849,0.029965,0.056940
q_ind_23_pop_1,0.000016,0.000000,0.000000,0.000141
q_ind_24_pop_1,0.000012,0.000000,0.000000,0.000092
q_ind_25_pop_1,0.000007,0.000000,0.000000,0.000052
q_ind_26_pop_1,0.000007,0.000000,0.000000,0.000056
q_ind_27_pop_1,0.000006,0.000000,0.000000,0.000053
q_ind_28_pop_1,0.000010,0.000000,0.000000,0.000070
q_ind_29_pop_1,0.999980,1.000000,0.999837,1.000000
q_ind_30_pop_1,0.999983,1.000000,0.999830,1.000000
q_ind_31_pop_1,0.974255,0.974388,0.964467,0.983658
q_ind_32_pop_1,0.999993,1.000000,0.999939,1.000000
q_ind_33_pop_1,0.999992,1.000000,0.999952,1.000000
q_ind_34_pop_1,0.999980,1.000000,0.999839,1.000000
q_ind_35_pop_1,0.999978,1.000000,0.999831,1.000000
q_ind_36_pop_1,0.999991,1.000000,0.999938,1.000000
q_ind_37_pop_1,0.999989,1.000000,0.999911,1.000000
q_ind_38_pop_1,0.999992,1.000000,0.999935,1.000000
q_ind_39_pop_1,0.999989,1.000000,0.999915,1.000000
q_ind_40_pop_1,0.987300,0.986942,0.976762,1.000000
q_ind_41_pop_1,0.999980,1.000000,0.999827,1.000000
q_ind_42_pop_1,0.999993,1.000000,0.999951,1.000000
q_ind_43_pop_1,0.999988,1.000000,0.999913,1.000000
q_ind_44_pop_1,0.999990,1.000000,0.999932,1.000000
q_ind_45_pop_1,0.973825,0.973887,0.963732,0.983591
q_ind_46_pop_1,0.000010,0.000000,0.000000,0.000070
q_ind_47_pop_1,0.000019,0.000000,0.000000,0.000141
q_ind_48_pop_1,0.000013,0.000000,0.000000,0.000089
q_ind_49_pop_1,0.000027,0.000000,0.000000,0.000286
q_ind_50_pop_1,0.000013,0.000000,0.000000,0.000097
q_ind_51_pop_1,0.059541,0.059512,0.046950,0.072693
q_ind_52_pop_1,0.000026,0.000000,0.000000,0.000248
q_ind_53_pop_1,0.000027,0.000000,0.000000,0.000150
q_ind_54_pop_1,0.999994,1.000000,0.999954,1.000000
q_ind_55_pop_1,0.999995,1.000000,0.999956,1.000000
q_ind_56_pop_1,0.999996,1.000000,0.999966,1.000000
q_ind_57_pop_1,0.999994,1.000000,0.999955,1.000000
q_ind_58_pop_1,0.999993,1.000000,0.999948,1.000000
q_ind_59_pop_1,0.997907,1.000000,0.987379,1.000000
q_ind_60_pop_1,0.999996,1.000000,0.999972,1.000000
q_ind_61_pop_1,0.999995,1.000000,0.999959,1.000000
q_ind_62_pop_1,0.999995,1.000000,0.999960,1.000000
q_ind_63_pop_1,0.999996,1.000000,0.999968,1.000000
q_ind_64_pop_1,0.999994,1.000000,0.999963,1.000000
q_ind_65_pop_1,0.999995,1.000000,0.999969,1.000000
q_ind_66_pop_1,0.999994,1.000000,0.999952,1.000000
q_ind_67_pop_1,0.999994,1.000000,0.999960,1.000000
q_ind_68_pop_1,0.999993,1.000000,0.999949,1.000000
q_ind_69_pop_1,0.999994,1.000000,0.999951,1.000000
q_ind_70_pop_1,0.999995,1.000000,0.999961,1.000000
q_ind_71_pop_1,0.999992,1.000000,0.999939,1.000000
q_ind_72_pop_1,0.999994,1.000000,0.999950,1.000000
q_ind_73_pop_1,0.999985,1.000000,0.999861,1.000000
q_ind_74_pop_1,0.999992,1.000000,0.999951,1.000000
q_ind_75_pop_1,0.999995,1.000000,0.999966,1.000000
q_ind_76_pop_1,0.999994,1.000000,0.999950,1.000000
q_ind_77_pop_1,0.999991,1.000000,0.999932,1.000000
q_ind_78_pop_1,0.999993,1.000000,0.999936,1.000000
q_ind_79_pop_1,0.001476,0.000000,0.000000,0.012033
q_ind_80_pop_1,0.000006,0.000000,0.000000,0.000049
q_ind_81_pop_1,0.000007,0.000000,0.000000,0.000051
q_ind_82_pop_1,0.000005,0.000000,0.000000,0.000039
q_ind_83_pop_1,0.000006,0.000000,0.000000,0.000043
q_ind_84_pop_1,0.000004,0.000000,0.000000,0.000033
q_ind_85_pop_1,0.000007,0.000000,0.000000,0.000055
q_ind_86_pop_1,0.000005,0.000000,0.000000,0.000039
q_ind_87_pop_1,0.000005,0.000000,0.000000,0.000042
q_ind_88_pop_1,0.000006,0.000000,0.000000,0.000044
