param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_58_pop_0,0.000021,0.000000,0.000000,0.000223
q_ind_59_pop_0,0.011745,0.011979,0.000000,0.021233
q_ind_60_pop_0,0.000013,0.000000,0.000000,0.000144
q_ind_61_pop_0,0.000012,0.000000,0.000000,0.000131
q_ind_62_pop_0,0.000011,0.000000,0.000000,0.000132
q_ind_63_pop_0,0.000011,0.000000,0.000000,0.000124
q_ind_64_pop_0,0.000014,0.000000,0.000000,0.000151
q_ind_65_pop_0,0.000014,0.000000,0.000000,0.000161
q_ind_66_pop_0,0.000016,0.000000,0.000000,0.000174
q_ind_67_pop_0,0.000016,0.000000,0.000000,0.000177
q_ind_68_pop_0,0.000023,0.000000,0.000000,0.000281
q_ind_69_pop_0,0.000014,0.000000,0.000000,0.000160
q_ind_70_pop_0,0.000017,0.000000,0.000000,0.000206
q_ind_71_pop_0,0.000017,0.000000,0.000000,0.000200
q_ind_72_pop_0,0.000015,0.000000,0.000000,0.000173
q_ind_73_pop_0,0.000018,0.000000,0.000000,0.000214
q_ind_74_pop_0,0.000021,0.000000,0.000000,0.000246
q_ind_75_pop_0,0.000016,0.000000,0.000000,0.000177
q_ind_76_pop_0,0.000014,0.000000,0.000000,0.000161
q_ind_77_pop_0,0.000016,0.000000,0.000000,0.000184
q_ind_78_pop_0,0.000016,0.000000,0.000000,0.000186
q_ind_79_pop_0,0.979743,0.979828,0.970995,0.988133
q_ind_80_pop_0,0.999971,1.000000,0.999696,1.000000
q_ind_81_pop_0,0.999970,1.000000,0.999689,1.000000
q_ind_82_pop_0,0.999974,1.000000,0.999730,1.000000
q_ind_83_pop_0,0.999969,1.000000,0.999675,1.000000
q_ind_84_pop_0,0.999977,1.000000,0.999763,1.000000
q_ind_85_pop_0,0.999970,1.000000,0.999679,1.000000
q_ind_86_pop_0,0.999970,1.000000,0.999683,1.000000
q_ind_87_pop_0,0.999968,1.000000,0.999644,1.000000
q_ind_88_pop_0,0.999969,1.000000,0.999674,1.000000
q_ind_0_pop_1,0.000029,0.000000,0.000000,0.000315
q_ind_1_pop_1,0.071619,0.071540,0.060229,0.083270
q_ind_2_pop_1,0.000161,0.000000,0.000000,0.002047
q_ind_3_pop_1,0.000019,0.000000,0.000000,0.000227
q_ind_4_pop_1,0.000027,0.000000,0.000000,0.000283
q_ind_5_pop_1,0.000021,0.000000,0.000000,0.000244
q_ind_6_pop_1,0.000027,0.000000,0.000000,0.000308
q_ind_7_pop_1,0.000040,0.000000,0.000000,0.000477
q_ind_8_pop_1,0.000015,0.000000,0.000000,0.000170
q_ind_9_pop_1,0.000035,0.000000,0.000000,0.000449
q_ind_10_pop_1,0.000032,0.000000,0.000000,0.000382
q_ind_11_pop_1,0.046934,0.046800,0.036337,0.057996
q_ind_12_pop_1,0.000133,0.000000,0.000000,0.001740
q_ind_13_pop_1,0.000161,0.000000,0.000000,0.002162
q_ind_14_pop_1,0.015734,0.015582,0.007238,0.025070
q_ind_15_pop_1,0.000063,0.000000,0.000000,0.000708
q_ind_16_pop_1,0.000035,0.000000,0.000000,0.000410
q_ind_17_pop_1,0.015533,0.015381,0.007068,0.024965
q_ind_18_pop_1,0.000021,0.000000,0.000000,0.000260
q_ind_19_pop_1,0.000033,0.000000,0.000000,0.000349
q_ind_20_pop_1,0.000032,0.000000,0.000000,0.000362
q_ind_21_pop_1,0.000036,0.000000,0.000000,0.000437
q_ind_22_pop_1,0.040778,0.040719,0.029051,0.052846
q_ind_23_pop_1,0.000021,0.000000,0.000000,0.000257
q_ind_24_pop_1,0.000018,0.000000,0.000000,0.000214
q_ind_25_pop_1,0.000026,0.000000,0.000000,0.000285
q_ind_26_pop_1,0.000025,0.000000,0.000000,0.000291
q_ind_27_pop_1,0.000014,0.000000,0.000000,0.000161
q_ind_28_pop_1,0.000018,0.000000,0.000000,0.000199
q_ind_29_pop_1,0.916131,0.916131,0.903233,0.928914
q_ind_30_pop_1,0.955074,0.955191,0.942844,0.966517
q_ind_31_pop_1,0.899058,0.899292,0.882802,0.914318
q_ind_32_pop_1,0.964669,0.964770,0.953551,0.975395
q_ind_33_pop_1,0.998914,1.000000,0.989078,1.000000
q_ind_34_pop_1,0.994286,0.996216,0.980896,1.000000
q_ind_35_pop_1,0.949870,0.950013,0.937599,0.961632
q_ind_36_pop_1,0.980813,0.980897,0.969682,0.991696
q_ind_37_pop_1,0.958475,0.958486,0.946467,0.970347
q_ind_38_pop_1,0.951816,0.951904,0.939856,0.963302
q_ind_39_pop_1,0.963583,0.963660,0.950465,0.976289
q_ind_40_pop_1,0.953970,0.954061,0.939485,0.968044
q_ind_41_pop_1,0.942770,0.942873,0.930424,0.954627
q_ind_42_pop_1,0.971141,0.971251,0.959999,0.981491
q_ind_43_pop_1,0.957066,0.957114,0.945342,0.968195
q_ind_44_pop_1,0.968705,0.968845,0.956859,0.980400
q_ind_45_pop_1,0.894897,0.894902,0.879861,0.909782
q_ind_46_pop_1,0.000030,0.000000,0.000000,0.000357
q_ind_47_pop_1,0.000051,0.000000,0.000000,0.000544
q_ind_48_pop_1,0.000035,0.000000,0.000000,0.000420
q_ind_49_pop_1,0.000028,0.000000,0.000000,0.000282
q_ind_50_pop_1,0.000035,0.000000,0.000000,0.000380
q_ind_51_pop_1,0.023507,0.023436,0.013172,0.034270
q_ind_52_pop_1,0.000095,0.000000,0.000000,0.001118
q_ind_53_pop_1,0.000058,0.000000,0.000000,0.000722
q_ind_54_pop_1,0.999948,1.000000,0.999440,1.000000
q_ind_55_pop_1,0.999967,1.000000,0.999653,1.000000
q_ind_56_pop_1,0.998856,0.999999,0.989600,1.000000
q_ind_57_pop_1,0.999825,1.000000,0.998139,1.000000
q_ind_58_pop_1,0.947646,0.947786,0.936241,0.958395
q_ind_59_pop_1,0.943786,0.943757,0.930308,0.957310
q_ind_60_pop_1,0.999962,1.000000,0.999591,1.000000
q_ind_61_pop_1,0.999963,1.000000,0.999617,1.000000
q_ind_62_pop_1,0.999968,1.000000,0.999661,1.000000
q_ind_63_pop_1,0.999964,1.000000,0.999626,1.000000
q_ind_64_pop_1,0.999948,1.000000,0.999461,1.000000
q_ind_65_pop_1,0.999961,1.000000,0.999579,1.000000
q_ind_66_pop_1,0.999923,1.000000,0.999220,1.000000
q_ind_67_pop_1,0.999945,1.000000,0.999392,1.000000
q_ind_68_pop_1,0.998454,0.999996,0.989057,1.000000
q_ind_69_pop_1,0.110216,0.110113,0.096123,0.124771
q_ind_70_pop_1,0.105142,0.105051,0.091326,0.119096
q_ind_71_pop_1,0.101937,0.101902,0.088027,0.116104
q_ind_72_pop_1,0.126161,0.126099,0.111856,0.140850
q_ind_73_pop_1,0.116722,0.116700,0.102521,0.131175
q_ind_74_pop_1,0.139381,0.139291,0.124860,0.154104
q_ind_75_pop_1,0.093423,0.093442,0.079222,0.107752
q_ind_76_pop_1,0.111462,0.111363,0.096931,0.126275
q_ind_77_pop_1,0.107703,0.107593,0.093907,0.122025
q_ind_78_pop_1,0.094821,0.094748,0.080547,0.109612
q_ind_79_pop_1,0.000029,0.000000,0.000000,0.000343
q_ind_80_pop_1,0.000015,0.000000,0.000000,0.000170
q_ind_81_pop_1,0.000012,0.000000,0.000000,0.000135
q_ind_82_pop_1,0.000014,0.000000,0.000000,0.000159
q_ind_83_pop_1,0.000016,0.000000,0.000000,0.000178
q_ind_84_pop_1,0.000010,0.000000,0.000000,0.000115
q_ind_85_pop_1,0.000015,0.000000,0.000000,0.000166
q_ind_86_pop_1,0.000015,0.000000,0.000000,0.000176
q_ind_87_pop_1,0.000015,0.000000,0.000000,0.000168
q_ind_88_pop_1,0.000015,0.000000,0.000000,0.000164
q_ind_0_pop_2,0.999944,1.000000,0.999389,1.000000
q_ind_1_pop_2,0.928320,0.928385,0.916573,0.939674
q_ind_2_pop_2,0.999805,1.000000,0.997840,1.000000
q_ind_3_pop_2,0.999965,1.000000,0.999619,1.000000
q_ind_4_pop_2,0.999956,1.000000,0.999532,1.000000
q_ind_5_pop_2,0.999963,1.000000,0.999601,1.000000
q_ind_6_pop_2,0.999948,1.000000,0.999470,1.000000
q_ind_7_pop_2,0.999930,1.000000,0.999221,1.000000
q_ind_8_pop_2,0.999967,1.000000,0.999662,1.000000
q_ind_9_pop_2,0.999948,1.000000,0.999448,1.000000
q_ind_10_pop_2,0.999954,1.000000,0.999513,1.000000
q_ind_11_pop_2,0.943030,0.942993,0.930488,0.955496
q_ind_12_pop_2,0.999838,1.000000,0.998158,1.000000
q_ind_13_pop_2,0.999817,1.000000,0.997817,1.000000
q_ind_14_pop_2,0.984221,0.984360,0.974920,0.992725
q_ind_15_pop_2,0.000034,0.000000,0.000000,0.000399
q_ind_16_pop_2,0.000036,0.000000,0.000000,0.000402
q_ind_17_pop_2,0.000191,0.000000,0.000000,0.002524
q_ind_18_pop_2,0.000020,0.000000,0.000000,0.000224
q_ind_19_pop_2,0.000027,0.000000,0.000000,0.000340
q_ind_20_pop_2,0.000053,0.000000,0.000000,0.000653
q_ind_21_pop_2,0.052111,0.051999,0.041912,0.062859
q_ind_22_pop_2,0.000095,0.000000,0.000000,0.001120
q_ind_23_pop_2,0.000024,0.000000,0.000000,0.000288
q_ind_24_pop_2,0.000018,0.000000,0.000000,0.000216
q_ind_25_pop_2,0.000025,0.000000,0.000000,0.000282
q_ind_26_pop_2,0.000021,0.000000,0.000000,0.000255
q_ind_27_pop_2,0.000018,0.000000,0.000000,0.000200
q_ind_28_pop_2,0.000035,0.000000,0.000000,0.000430
q_ind_29_pop_2,0.083790,0.083784,0.070995,0.096664
q_ind_30_pop_2,0.044871,0.044739,0.033449,0.057118
q_ind_31_pop_2,0.067956,0.067825,0.053015,0.083604
q_ind_32_pop_2,0.035297,0.035200,0.024569,0.046440
q_ind_33_pop_2,0.001057,0.000000,0.000000,0.010905
q_ind_34_pop_2,0.005653,0.003695,0.000000,0.019021
q_ind_35_pop_2,0.049842,0.049704,0.038013,0.062146
q_ind_36_pop_2,0.019169,0.019085,0.008304,0.030315
q_ind_37_pop_2,0.041472,0.041468,0.029597,0.053489
q_ind_38_pop_2,0.048159,0.048076,0.036677,0.060124
q_ind_39_pop_2,0.036374,0.036296,0.023685,0.049471
q_ind_40_pop_2,0.026763,0.026667,0.014426,0.039402
q_ind_41_pop_2,0.057157,0.057050,0.045288,0.069485
q_ind_42_pop_2,0.028832,0.028722,0.018484,0.040001
q_ind_43_pop_2,0.042882,0.042830,0.031772,0.054588
q_ind_44_pop_2,0.031252,0.031110,0.019516,0.043112
q_ind_45_pop_2,0.070276,0.070194,0.055995,0.085061
q_ind_46_pop_2,0.000028,0.000000,0.000000,0.000346
q_ind_47_pop_2,0.000040,0.000000,0.000000,0.000490
q_ind_48_pop_2,0.000023,0.000000,0.000000,0.000261
q_ind_49_pop_2,0.000094,0.000000,0.000000,0.001143
q_ind_50_pop_2,0.000042,0.000000,0.000000,0.000503
q_ind_51_pop_2,0.032291,0.032257,0.021102,0.043570
q_ind_52_pop_2,0.000036,0.000000,0.000000,0.000409
q_ind_53_pop_2,0.000098,0.000000,0.000000,0.001205
q_ind_54_pop_2,0.000039,0.000000,0.000000,0.000463
q_ind_55_pop_2,0.000021,0.000000,0.000000,0.000244
q_ind_56_pop_2,0.001124,0.000000,0.000000,0.010396
q_ind_57_pop_2,0.000159,0.000000,0.000000,0.001843
q_ind_58_pop_2,0.052333,0.052188,0.041582,0.063745
q_ind_59_pop_2,0.044469,0.044354,0.032277,0.057500
q_ind_60_pop_2,0.000025,0.000000,0.000000,0.000292
q_ind_61_pop_2,0.000026,0.000000,0.000000,0.000287
q_ind_62_pop_2,0.000021,0.000000,0.000000,0.000246
q_ind_63_pop_2,0.000025,0.000000,0.000000,0.000281
q_ind_64_pop_2,0.000038,0.000000,0.000000,0.000409
q_ind_65_pop_2,0.000025,0.000000,0.000000,0.000290
q_ind_66_pop_2,0.000061,0.000000,0.000000,0.000704
q_ind_67_pop_2,0.000039,0.000000,0.000000,0.000486
q_ind_68_pop_2,0.001522,0.000000,0.000000,0.010937
q_ind_69_pop_2,0.889770,0.889859,0.875229,0.903876
q_ind_70_pop_2,0.894841,0.894940,0.880902,0.908672
q_ind_71_pop_2,0.898046,0.898077,0.883886,0.911968
q_ind_72_pop_2,0.873824,0.873893,0.859146,0.888123
q_ind_73_pop_2,0.883260,0.883275,0.868817,0.897446
q_ind_74_pop_2,0.860598,0.860691,0.845870,0.875136
q_ind_75_pop_2,0.906562,0.906539,0.892248,0.920774
q_ind_76_pop_2,0.888524,0.888620,0.873725,0.903048
q_ind_77_pop_2,0.892282,0.892386,0.877953,0.906091
q_ind_78_pop_2,0.905163,0.905239,0.890367,0.919428
q_ind_79_pop_2,0.020228,0.020148,0.011852,0.028982
q_ind_80_pop_2,0.000015,0.000000,0.000000,0.000164
q_ind_81_pop_2,0.000017,0.000000,0.000000,0.000202
q_ind_82_pop_2,0.000012,0.000000,0.000000,0.000140
q_ind_83_pop_2,0.000015,0.000000,0.000000,0.000167
q_ind_84_pop_2,0.000012,0.000000,0.000000,0.000139
q_ind_85_pop_2,0.000015,0.000000,0.000000,0.000171
q_ind_86_pop_2,0.000015,0.000000,0.000000,0.000167
q_ind_87_pop_2,0.000017,0.000000,0.000000,0.000194
q_ind_88_pop_2,0.000016,0.000000,0.000000,0.000189
