param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_35_pop_0,0.000082,0.000000,0.000000,0.001004
q_ind_36_pop_0,0.000011,0.000000,0.000000,0.000124
q_ind_37_pop_0,0.000022,0.000000,0.000000,0.000242
q_ind_38_pop_0,0.000016,0.000000,0.000000,0.000176
q_ind_39_pop_0,0.000030,0.000000,0.000000,0.000335
q_ind_40_pop_0,0.012978,0.012850,0.005186,0.021417
q_ind_41_pop_0,0.000040,0.000000,0.000000,0.000449
q_ind_42_pop_0,0.000014,0.000000,0.000000,0.000166
q_ind_43_pop_0,0.000030,0.000000,0.000000,0.000336
q_ind_44_pop_0,0.000015,0.000000,0.000000,0.000181
q_ind_45_pop_0,0.011649,0.012035,0.000000,0.021012
q_ind_46_pop_0,0.979600,0.979734,0.970485,0.987813
q_ind_47_pop_0,0.964515,0.964564,0.954291,0.974515
q_ind_48_pop_0,0.971141,0.971389,0.960683,0.980144
q_ind_49_pop_0,0.910258,0.910290,0.897578,0.922552
q_ind_50_pop_0,0.730697,0.730721,0.714348,0.747029
q_ind_51_pop_0,0.880510,0.880533,0.866989,0.894224
q_ind_52_pop_0,0.959598,0.959725,0.947872,0.970215
q_ind_53_pop_0,0.973850,0.973979,0.963458,0.983633
q_ind_54_pop_0,0.000015,0.000000,0.000000,0.000174
q_ind_55_pop_0,0.000017,0.000000,0.000000,0.000199
q_ind_56_pop_0,0.000015,0.000000,0.000000,0.000172
q_ind_57_pop_0,0.000014,0.000000,0.000000,0.000152
q_ind_58_pop_0,0.000016,0.000000,0.000000,0.000178
q_ind_59_pop_0,0.024887,0.024802,0.016643,0.033902
q_ind_60_pop_0,0.000011,0.000000,0.000000,0.000110
q_ind_61_pop_0,0.000013,0.000000,0.000000,0.000163
q_ind_62_pop_0,0.000013,0.000000,0.000000,0.000147
q_ind_63_pop_0,0.000013,0.000000,0.000000,0.000142
q_ind_64_pop_0,0.000016,0.000000,0.000000,0.000189
q_ind_65_pop_0,0.000015,0.000000,0.000000,0.000183
q_ind_66_pop_0,0.000018,0.000000,0.000000,0.000211
q_ind_67_pop_0,0.000017,0.000000,0.000000,0.000192
q_ind_68_pop_0,0.000021,0.000000,0.000000,0.000215
q_ind_69_pop_0,0.000013,0.000000,0.000000,0.000155
q_ind_70_pop_0,0.000013,0.000000,0.000000,0.000148
q_ind_71_pop_0,0.000013,0.000000,0.000000,0.000149
q_ind_72_pop_0,0.000014,0.000000,0.000000,0.000157
q_ind_73_pop_0,0.000015,0.000000,0.000000,0.000184
q_ind_74_pop_0,0.000021,0.000000,0.000000,0.000228
q_ind_75_pop_0,0.000011,0.000000,0.000000,0.000116
q_ind_76_pop_0,0.000012,0.000000,0.000000,0.000144
q_ind_77_pop_0,0.000013,0.000000,0.000000,0.000148
q_ind_78_pop_0,0.000017,0.000000,0.000000,0.000205
q_ind_79_pop_0,0.978978,0.979033,0.971193,0.986217
q_ind_80_pop_0,0.999935,0.999996,0.999469,1.000000
q_ind_81_pop_0,0.999937,0.999996,0.999483,1.000000
q_ind_82_pop_0,0.999934,0.999996,0.999466,1.000000
q_ind_83_pop_0,0.999938,0.999996,0.999506,1.000000
q_ind_84_pop_0,0.999911,0.999995,0.999241,1.000000
q_ind_85_pop_0,0.999930,0.999996,0.999441,1.000000
q_ind_86_pop_0,0.999926,0.999996,0.999398,1.000000
q_ind_87_pop_0,0.999928,0.999996,0.999419,1.000000
q_ind_88_pop_0,0.999939,0.999996,0.999526,1.000000
q_ind_0_pop_1,0.020663,0.020440,0.010583,0.031832
q_ind_1_pop_1,0.061939,0.061895,0.047786,0.076256
q_ind_2_pop_1,0.064952,0.064878,0.051923,0.078194
q_ind_3_pop_1,0.023892,0.023757,0.013651,0.034563
q_ind_4_pop_1,0.021253,0.021045,0.010921,0.032165
q_ind_5_pop_1,0.029905,0.029845,0.019084,0.041204
q_ind_6_pop_1,0.033416,0.033266,0.022171,0.045279
q_ind_7_pop_1,0.035163,0.035037,0.024083,0.046970
q_ind_8_pop_1,0.031998,0.031893,0.020761,0.043379
q_ind_9_pop_1,0.023257,0.023128,0.012361,0.034905
q_ind_10_pop_1,0.008956,0.009496,0.000000,0.023614
q_ind_11_pop_1,0.047005,0.047052,0.032703,0.060612
q_ind_12_pop_1,0.030111,0.030204,0.018148,0.041743
q_ind_13_pop_1,0.063509,0.063445,0.050699,0.076951
q_ind_14_pop_1,0.079034,0.079089,0.065187,0.092852
q_ind_15_pop_1,0.000025,0.000000,0.000000,0.000256
q_ind_16_pop_1,0.000016,0.000000,0.000000,0.000185
q_ind_17_pop_1,0.001170,0.000000,0.000000,0.009858
q_ind_18_pop_1,0.000014,0.000000,0.000000,0.000156
q_ind_19_pop_1,0.000026,0.000000,0.000000,0.000298
q_ind_20_pop_1,0.000028,0.000000,0.000000,0.000331
q_ind_21_pop_1,0.008247,0.008653,0.000000,0.018492
q_ind_22_pop_1,0.000572,0.000000,0.000000,0.006184
q_ind_23_pop_1,0.000024,0.000000,0.000000,0.000277
q_ind_24_pop_1,0.000015,0.000000,0.000000,0.000167
q_ind_25_pop_1,0.000024,0.000000,0.000000,0.000276
q_ind_26_pop_1,0.000011,0.000000,0.000000,0.000115
q_ind_27_pop_1,0.000013,0.000000,0.000000,0.000152
q_ind_28_pop_1,0.000017,0.000000,0.000000,0.000186
q_ind_29_pop_1,0.046773,0.046760,0.035196,0.058528
q_ind_30_pop_1,0.000491,0.000000,0.000000,0.006106
q_ind_31_pop_1,0.030176,0.030076,0.017491,0.043224
q_ind_32_pop_1,0.000137,0.000000,0.000000,0.001699
q_ind_33_pop_1,0.000025,0.000000,0.000000,0.000296
q_ind_34_pop_1,0.000057,0.000000,0.000000,0.000697
q_ind_35_pop_1,0.001099,0.000000,0.000000,0.010128
q_ind_36_pop_1,0.000046,0.000000,0.000000,0.000524
q_ind_37_pop_1,0.000423,0.000000,0.000000,0.005692
q_ind_38_pop_1,0.000289,0.000000,0.000000,0.003692
q_ind_39_pop_1,0.000578,0.000000,0.000000,0.007419
q_ind_40_pop_1,0.000137,0.000000,0.000000,0.001776
q_ind_41_pop_1,0.017583,0.017397,0.008142,0.028140
q_ind_42_pop_1,0.000108,0.000000,0.000000,0.001347
q_ind_43_pop_1,0.000588,0.000000,0.000000,0.006832
q_ind_44_pop_1,0.000079,0.000000,0.000000,0.000950
q_ind_45_pop_1,0.045996,0.045987,0.032718,0.059477
q_ind_46_pop_1,0.000032,0.000000,0.000000,0.000350
q_ind_47_pop_1,0.000076,0.000000,0.000000,0.000944
q_ind_48_pop_1,0.000027,0.000000,0.000000,0.000303
q_ind_49_pop_1,0.000051,0.000000,0.000000,0.000591
q_ind_50_pop_1,0.000030,0.000000,0.000000,0.000322
q_ind_51_pop_1,0.035826,0.035770,0.025200,0.046793
q_ind_52_pop_1,0.000053,0.000000,0.000000,0.000668
q_ind_53_pop_1,0.000048,0.000000,0.000000,0.000565
q_ind_54_pop_1,0.000089,0.000000,0.000000,0.001028
q_ind_55_pop_1,0.000026,0.000000,0.000000,0.000301
q_ind_56_pop_1,0.001385,0.000000,0.000000,0.011730
q_ind_57_pop_1,0.000085,0.000000,0.000000,0.000969
q_ind_58_pop_1,0.027378,0.027243,0.016508,0.039563
q_ind_59_pop_1,0.000121,0.000000,0.000000,0.001428
q_ind_60_pop_1,0.000024,0.000000,0.000000,0.000258
q_ind_61_pop_1,0.000029,0.000000,0.000000,0.000334
q_ind_62_pop_1,0.000023,0.000000,0.000000,0.000272
q_ind_63_pop_1,0.000023,0.000000,0.000000,0.000266
q_ind_64_pop_1,0.000031,0.000000,0.000000,0.000329
q_ind_65_pop_1,0.000032,0.000000,0.000000,0.000397
q_ind_66_pop_1,0.000404,0.000000,0.000000,0.004871
q_ind_67_pop_1,0.000179,0.000000,0.000000,0.002371
q_ind_68_pop_1,0.025702,0.025572,0.016692,0.035346
q_ind_69_pop_1,0.973234,0.973435,0.961762,0.983930
q_ind_70_pop_1,0.983901,0.983787,0.972864,0.999251
q_ind_71_pop_1,0.977180,0.977412,0.966363,0.987068
q_ind_72_pop_1,0.993506,0.994438,0.980204,1.000000
q_ind_73_pop_1,0.971725,0.971790,0.958884,0.984257
q_ind_74_pop_1,0.948198,0.948196,0.935196,0.960744
q_ind_75_pop_1,0.999856,0.999993,0.998744,1.000000
q_ind_76_pop_1,0.998356,0.999960,0.987877,1.000000
q_ind_77_pop_1,0.999023,0.999974,0.990160,1.000000
q_ind_78_pop_1,0.984881,0.984958,0.973714,0.997215
q_ind_79_pop_1,0.020515,0.020485,0.013349,0.028237
q_ind_80_pop_1,0.000011,0.000000,0.000000,0.000119
q_ind_81_pop_1,0.000012,0.000000,0.000000,0.000136
q_ind_82_pop_1,0.000012,0.000000,0.000000,0.000138
q_ind_83_pop_1,0.000011,0.000000,0.000000,0.000126
q_ind_84_pop_1,0.000011,0.000000,0.000000,0.000118
q_ind_85_pop_1,0.000011,0.000000,0.000000,0.000122
q_ind_86_pop_1,0.000012,0.000000,0.000000,0.000144
q_ind_87_pop_1,0.000013,0.000000,0.000000,0.000159
q_ind_88_pop_1,0.000012,0.000000,0.000000,0.000140
q_ind_0_pop_2,0.000026,0.000000,0.000000,0.000310
q_ind_1_pop_2,0.072656,0.072556,0.061483,0.084394
q_ind_2_pop_2,0.000565,0.000000,0.000000,0.005684
q_ind_3_pop_2,0.000016,0.000000,0.000000,0.000176
q_ind_4_pop_2,0.000029,0.000000,0.000000,0.000342
q_ind_5_pop_2,0.000018,0.000000,0.000000,0.000194
q_ind_6_pop_2,0.000021,0.000000,0.000000,0.000242
q_ind_7_pop_2,0.000037,0.000000,0.000000,0.000424
q_ind_8_pop_2,0.000018,0.000000,0.000000,0.000214
q_ind_9_pop_2,0.000062,0.000000,0.000000,0.000762
q_ind_10_pop_2,0.000035,0.000000,0.000000,0.000415
q_ind_11_pop_2,0.044640,0.044545,0.034760,0.054932
q_ind_12_pop_2,0.000434,0.000000,0.000000,0.005015
q_ind_13_pop_2,0.000079,0.000000,0.000000,0.001026
q_ind_14_pop_2,0.016838,0.016771,0.008428,0.025693
q_ind_15_pop_2,0.000040,0.000000,0.000000,0.000460
q_ind_16_pop_2,0.000018,0.000000,0.000000,0.000209
q_ind_17_pop_2,0.000774,0.000000,0.000000,0.007754
q_ind_18_pop_2,0.000015,0.000000,0.000000,0.000175
q_ind_19_pop_2,0.000023,0.000000,0.000000,0.000269
q_ind_20_pop_2,0.000022,0.000000,0.000000,0.000245
q_ind_21_pop_2,0.000025,0.000000,0.000000,0.000294
q_ind_22_pop_2,0.027730,0.027771,0.016551,0.038944
q_ind_23_pop_2,0.000015,0.000000,0.000000,0.000173
q_ind_24_pop_2,0.000014,0.000000,0.000000,0.000166
q_ind_25_pop_2,0.000013,0.000000,0.000000,0.000142
q_ind_26_pop_2,0.000013,0.000000,0.000000,0.000160
q_ind_27_pop_2,0.000011,0.000000,0.000000,0.000126
q_ind_28_pop_2,0.000013,0.000000,0.000000,0.000148
q_ind_29_pop_2,0.318533,0.318648,0.297789,0.339001
q_ind_30_pop_2,0.309043,0.309153,0.289063,0.328990
q_ind_31_pop_2,0.267890,0.267839,0.246016,0.289749
q_ind_32_pop_2,0.344409,0.344329,0.323915,0.364970
q_ind_33_pop_2,0.262589,0.262496,0.242368,0.282945
q_ind_34_pop_2,0.285100,0.285210,0.263784,0.306353
q_ind_35_pop_2,0.331960,0.331942,0.311334,0.352638
q_ind_36_pop_2,0.284823,0.284870,0.264411,0.305163
q_ind_37_pop_2,0.316600,0.316787,0.296539,0.336609
q_ind_38_pop_2,0.313403,0.313309,0.293481,0.333732
q_ind_39_pop_2,0.352894,0.352949,0.330309,0.374812
q_ind_40_pop_2,0.265522,0.265519,0.242966,0.288044
q_ind_41_pop_2,0.313284,0.313288,0.292564,0.333864
q_ind_42_pop_2,0.306837,0.306696,0.286701,0.327622
q_ind_43_pop_2,0.346596,0.346320,0.326596,0.367647
q_ind_44_pop_2,0.311236,0.311197,0.291644,0.331595
q_ind_45_pop_2,0.303683,0.303636,0.281804,0.325436
q_ind_46_pop_2,0.000022,0.000000,0.000000,0.000271
q_ind_47_pop_2,0.000035,0.000000,0.000000,0.000393
q_ind_48_pop_2,0.000035,0.000000,0.000000,0.000378
q_ind_49_pop_2,0.000036,0.000000,0.000000,0.000444
q_ind_50_pop_2,0.000030,0.000000,0.000000,0.000346
q_ind_51_pop_2,0.000245,0.000000,0.000000,0.003137
q_ind_52_pop_2,0.000058,0.000000,0.000000,0.000728
q_ind_53_pop_2,0.000043,0.000000,0.000000,0.000500
q_ind_54_pop_2,0.950539,0.950616,0.934953,0.965875
q_ind_55_pop_2,0.888893,0.888857,0.873030,0.904919
q_ind_56_pop_2,0.830545,0.830508,0.812463,0.848320
q_ind_57_pop_2,0.845636,0.845654,0.827261,0.864120
q_ind_58_pop_2,0.799769,0.799818,0.781035,0.818838
q_ind_59_pop_2,0.774652,0.774633,0.754459,0.794638
q_ind_60_pop_2,0.952825,0.952865,0.937583,0.967362
q_ind_61_pop_2,0.898737,0.898755,0.882653,0.915108
q_ind_62_pop_2,0.924169,0.924109,0.908408,0.940355
q_ind_63_pop_2,0.986390,0.985836,0.972612,1.000000
q_ind_64_pop_2,0.848981,0.848969,0.831067,0.866989
q_ind_65_pop_2,0.954298,0.954335,0.939633,0.968917
q_ind_66_pop_2,0.879615,0.879667,0.862675,0.896351
q_ind_67_pop_2,0.845979,0.845986,0.828795,0.863682
q_ind_68_pop_2,0.870136,0.870134,0.852693,0.887692
q_ind_69_pop_2,0.000119,0.000000,0.000000,0.001496
q_ind_70_pop_2,0.000051,0.000000,0.000000,0.000647
q_ind_71_pop_2,0.000044,0.000000,0.000000,0.000497
q_ind_72_pop_2,0.000368,0.000000,0.000000,0.004759
q_ind_73_pop_2,0.000091,0.000000,0.000000,0.001169
q_ind_74_pop_2,0.015866,0.015793,0.007057,0.025047
q_ind_75_pop_2,0.000036,0.000000,0.000000,0.000391
q_ind_76_pop_2,0.000061,0.000000,0.000000,0.000676
q_ind_77_pop_2,0.000049,0.000000,0.000000,0.000592
q_ind_78_pop_2,0.000025,0.000000,0.000000,0.000254
q_ind_79_pop_2,0.000024,0.000000,0.000000,0.000284
q_ind_80_pop_2,0.000011,0.000000,0.000000,0.000125
q_ind_81_pop_2,0.000010,0.000000,0.000000,0.000109
q_ind_82_pop_2,0.000011,0.000000,0.000000,0.000123
q_ind_83_pop_2,0.000010,0.000000,0.000000,0.000114
q_ind_84_pop_2,0.000009,0.000000,0.000000,0.000102
q_ind_85_pop_2,0.000013,0.000000,0.000000,0.000152
q_ind_86_pop_2,0.000012,0.000000,0.000000,0.000133
q_ind_87_pop_2,0.000012,0.000000,0.000000,0.000140
q_ind_88_pop_2,0.000010,0.000000,0.000000,0.000115
q_ind_0_pop_3,0.979254,0.979491,0.968063,0.989339
q_ind_1_pop_3,0.865183,0.865203,0.849979,0.880089
q_ind_2_pop_3,0.934396,0.934482,0.920919,0.947232
q_ind_3_pop_3,0.976042,0.976176,0.965357,0.986245
q_ind_4_pop_3,0.978656,0.978862,0.967701,0.988994
q_ind_5_pop_3,0.970026,0.970083,0.958731,0.980871
q_ind_6_pop_3,0.966507,0.966660,0.954618,0.977785
q_ind_7_pop_3,0.964742,0.964864,0.952940,0.975850
q_ind_8_pop_3,0.967939,0.968047,0.956501,0.979199
q_ind_9_pop_3,0.976622,0.976725,0.965019,0.987541
q_ind_10_pop_3,0.990953,0.990410,0.976332,1.000000
q_ind_11_pop_3,0.891253,0.891295,0.875800,0.906569
q_ind_12_pop_3,0.969386,0.969333,0.957616,0.981414
q_ind_13_pop_3,0.936297,0.936345,0.922852,0.949084
q_ind_14_pop_3,0.904035,0.904045,0.889805,0.918204
q_ind_15_pop_3,0.000025,0.000000,0.000000,0.000271
q_ind_16_pop_3,0.000018,0.000000,0.000000,0.000223
q_ind_17_pop_3,0.000130,0.000000,0.000000,0.001454
q_ind_18_pop_3,0.000018,0.000000,0.000000,0.000210
q_ind_19_pop_3,0.000022,0.000000,0.000000,0.000252
q_ind_20_pop_3,0.000054,0.000000,0.000000,0.000565
q_ind_21_pop_3,0.038280,0.038079,0.027503,0.049556
q_ind_22_pop_3,0.000077,0.000000,0.000000,0.000862
q_ind_23_pop_3,0.000022,0.000000,0.000000,0.000264
q_ind_24_pop_3,0.000011,0.000000,0.000000,0.000129
q_ind_25_pop_3,0.000012,0.000000,0.000000,0.000139
q_ind_26_pop_3,0.000014,0.000000,0.000000,0.000164
q_ind_27_pop_3,0.000013,0.000000,0.000000,0.000154
q_ind_28_pop_3,0.000019,0.000000,0.000000,0.000217
q_ind_29_pop_3,0.000276,0.000000,0.000000,0.003333
q_ind_30_pop_3,0.000434,0.000000,0.000000,0.005182
q_ind_31_pop_3,0.000148,0.000000,0.000000,0.001911
q_ind_32_pop_3,0.000322,0.000000,0.000000,0.003940
q_ind_33_pop_3,0.000020,0.000000,0.000000,0.000232
q_ind_34_pop_3,0.000020,0.000000,0.000000,0.000226
q_ind_35_pop_3,0.000089,0.000000,0.000000,0.001030
q_ind_36_pop_3,0.000025,0.000000,0.000000,0.000287
q_ind_37_pop_3,0.000143,0.000000,0.000000,0.001720
q_ind_38_pop_3,0.000209,0.000000,0.000000,0.002933
q_ind_39_pop_3,0.000072,0.000000,0.000000,0.000799
q_ind_40_pop_3,0.000111,0.000000,0.000000,0.001389
q_ind_41_pop_3,0.000096,0.000000,0.000000,0.001270
q_ind_42_pop_3,0.000057,0.000000,0.000000,0.000700
q_ind_43_pop_3,0.000063,0.000000,0.000000,0.000735
q_ind_44_pop_3,0.000067,0.000000,0.000000,0.000792
q_ind_45_pop_3,0.000067,0.000000,0.000000,0.000838
q_ind_46_pop_3,0.000041,0.000000,0.000000,0.000490
q_ind_47_pop_3,0.000049,0.000000,0.000000,0.000530
q_ind_48_pop_3,0.000024,0.000000,0.000000,0.000270
q_ind_49_pop_3,0.000085,0.000000,0.000000,0.001021
q_ind_50_pop_3,0.000037,0.000000,0.000000,0.000426
q_ind_51_pop_3,0.000247,0.000000,0.000000,0.003161
q_ind_52_pop_3,0.000056,0.000000,0.000000,0.000641
q_ind_53_pop_3,0.000086,0.000000,0.000000,0.001040
q_ind_54_pop_3,0.000027,0.000000,0.000000,0.000294
q_ind_55_pop_3,0.000022,0.000000,0.000000,0.000256
q_ind_56_pop_3,0.000277,0.000000,0.000000,0.003496
q_ind_57_pop_3,0.000060,0.000000,0.000000,0.000745
q_ind_58_pop_3,0.027609,0.027526,0.017728,0.038132
q_ind_59_pop_3,0.037874,0.037700,0.027023,0.049404
q_ind_60_pop_3,0.000017,0.000000,0.000000,0.000187
q_ind_61_pop_3,0.000027,0.000000,0.000000,0.000311
q_ind_62_pop_3,0.000018,0.000000,0.000000,0.000202
q_ind_63_pop_3,0.000026,0.000000,0.000000,0.000279
q_ind_64_pop_3,0.000037,0.000000,0.000000,0.000426
q_ind_65_pop_3,0.000022,0.000000,0.000000,0.000245
q_ind_66_pop_3,0.000039,0.000000,0.000000,0.000455
q_ind_67_pop_3,0.000028,0.000000,0.000000,0.000322
q_ind_68_pop_3,0.000033,0.000000,0.000000,0.000437
q_ind_69_pop_3,0.026426,0.026209,0.015700,0.037913
q_ind_70_pop_3,0.015956,0.016098,0.000041,0.027057
q_ind_71_pop_3,0.022714,0.022500,0.012842,0.033558
q_ind_72_pop_3,0.006025,0.004863,0.000000,0.019281
q_ind_73_pop_3,0.027998,0.027922,0.015607,0.040696
q_ind_74_pop_3,0.035625,0.035540,0.024695,0.047321
q_ind_75_pop_3,0.000068,0.000000,0.000000,0.000819
q_ind_76_pop_3,0.001529,0.000000,0.000000,0.012004
q_ind_77_pop_3,0.000872,0.000000,0.000000,0.009745
q_ind_78_pop_3,0.015026,0.014942,0.002679,0.026202
q_ind_79_pop_3,0.000305,0.000000,0.000000,0.004111
q_ind_80_pop_3,0.000015,0.000000,0.000000,0.000171
q_ind_81_pop_3,0.000013,0.000000,0.000000,0.000145
q_ind_82_pop_3,0.000011,0.000000,0.000000,0.000135
q_ind_83_pop_3,0.000011,0.000000,0.000000,0.000134
q_ind_84_pop_3,0.000010,0.000000,0.000000,0.000112
q_ind_85_pop_3,0.000011,0.000000,0.000000,0.000121
q_ind_86_pop_3,0.000013,0.000000,0.000000,0.000132
q_ind_87_pop_3,0.000011,0.000000,0.000000,0.000120
q_ind_88_pop_3,0.000011,0.000000,0.000000,0.000138
q_ind_0_pop_4,0.000021,0.000000,0.000000,0.000231
q_ind_1_pop_4,0.000021,0.000000,0.000000,0.000247
q_ind_2_pop_4,0.000019,0.000000,0.000000,0.000225
q_ind_3_pop_4,0.000014,0.000000,0.000000,0.000165
q_ind_4_pop_4,0.000014,0.000000,0.000000,0.000174
q_ind_5_pop_4,0.000017,0.000000,0.000000,0.000193
q_ind_6_pop_4,0.000014,0.000000,0.000000,0.000162
q_ind_7_pop_4,0.000018,0.000000,0.000000,0.000199
q_ind_8_pop_4,0.000015,0.000000,0.000000,0.000170
q_ind_9_pop_4,0.000017,0.000000,0.000000,0.000185
q_ind_10_pop_4,0.000012,0.000000,0.000000,0.000154
q_ind_11_pop_4,0.000020,0.000000,0.000000,0.000209
q_ind_12_pop_4,0.000017,0.000000,0.000000,0.000193
q_ind_13_pop_4,0.000015,0.000000,0.000000,0.000189
q_ind_14_pop_4,0.000023,0.000000,0.000000,0.000256
q_ind_15_pop_4,0.999644,0.999984,0.996609,1.000000
q_ind_16_pop_4,0.999611,0.999986,0.995987,1.000000
q_ind_17_pop_4,0.965872,0.965888,0.954662,0.977038
q_ind_18_pop_4,0.988301,0.988315,0.980617,0.995854
q_ind_19_pop_4,0.999498,0.999983,0.994851,1.000000
q_ind_20_pop_4,0.984787,0.984820,0.976287,0.992878
q_ind_21_pop_4,0.952096,0.952236,0.941005,0.962649
q_ind_22_pop_4,0.937669,0.937837,0.923492,0.950541
q_ind_23_pop_4,0.990641,0.990411,0.983153,0.999995
q_ind_24_pop_4,0.999924,0.999995,0.999397,1.000000
q_ind_25_pop_4,0.999897,0.999994,0.999145,1.000000
q_ind_26_pop_4,0.999917,0.999995,0.999323,1.000000
q_ind_27_pop_4,0.999906,0.999995,0.999251,1.000000
q_ind_28_pop_4,0.999872,0.999993,0.998911,1.000000
q_ind_29_pop_4,0.000022,0.000000,0.000000,0.000264
q_ind_30_pop_4,0.000020,0.000000,0.000000,0.000214
q_ind_31_pop_4,0.027304,0.027180,0.019042,0.036382
q_ind_32_pop_4,0.000019,0.000000,0.000000,0.000207
q_ind_33_pop_4,0.000015,0.000000,0.000000,0.000176
q_ind_34_pop_4,0.000023,0.000000,0.000000,0.000233
q_ind_35_pop_4,0.000022,0.000000,0.000000,0.000273
q_ind_36_pop_4,0.000014,0.000000,0.000000,0.000159
q_ind_37_pop_4,0.000024,0.000000,0.000000,0.000271
q_ind_38_pop_4,0.000019,0.000000,0.000000,0.000209
q_ind_39_pop_4,0.000023,0.000000,0.000000,0.000276
q_ind_40_pop_4,0.000021,0.000000,0.000000,0.000251
q_ind_41_pop_4,0.000019,0.000000,0.000000,0.000239
q_ind_42_pop_4,0.000016,0.000000,0.000000,0.000181
q_ind_43_pop_4,0.000022,0.000000,0.000000,0.000257
q_ind_44_pop_4,0.000021,0.000000,0.000000,0.000247
q_ind_45_pop_4,0.007793,0.008158,0.000000,0.017190
q_ind_46_pop_4,0.020283,0.020143,0.012123,0.029344
q_ind_47_pop_4,0.035281,0.035219,0.025305,0.045523
q_ind_48_pop_4,0.028725,0.028465,0.019773,0.039092
q_ind_49_pop_4,0.089523,0.089465,0.077305,0.102226
q_ind_50_pop_4,0.269170,0.269161,0.252860,0.285541
q_ind_51_pop_4,0.054240,0.054135,0.042917,0.065995
q_ind_52_pop_4,0.040125,0.039966,0.029493,0.051795
q_ind_53_pop_4,0.025892,0.025789,0.016143,0.036163
q_ind_54_pop_4,0.000013,0.000000,0.000000,0.000144
q_ind_55_pop_4,0.000010,0.000000,0.000000,0.000114
q_ind_56_pop_4,0.000016,0.000000,0.000000,0.000179
q_ind_57_pop_4,0.000017,0.000000,0.000000,0.000186
q_ind_58_pop_4,0.000015,0.000000,0.000000,0.000174
q_ind_59_pop_4,0.000029,0.000000,0.000000,0.000346
q_ind_60_pop_4,0.000011,0.000000,0.000000,0.000137
q_ind_61_pop_4,0.000011,0.000000,0.000000,0.000131
q_ind_62_pop_4,0.000012,0.000000,0.000000,0.000150
q_ind_63_pop_4,0.000016,0.000000,0.000000,0.000192
q_ind_64_pop_4,0.000014,0.000000,0.000000,0.000168
q_ind_65_pop_4,0.000012,0.000000,0.000000,0.000121
q_ind_66_pop_4,0.000018,0.000000,0.000000,0.000200
q_ind_67_pop_4,0.000011,0.000000,0.000000,0.000118
q_ind_68_pop_4,0.000015,0.000000,0.000000,0.000188
q_ind_69_pop_4,0.000014,0.000000,0.000000,0.000162
q_ind_70_pop_4,0.000012,0.000000,0.000000,0.000141
q_ind_71_pop_4,0.000011,0.000000,0.000000,0.000120
q_ind_72_pop_4,0.000011,0.000000,0.000000,0.000130
q_ind_73_pop_4,0.000018,0.000000,0.000000,0.000215
q_ind_74_pop_4,0.000012,0.000000,0.000000,0.000146
q_ind_75_pop_4,0.000009,0.000000,0.000000,0.000099
q_ind_76_pop_4,0.000013,0.000000,0.000000,0.000147
q_ind_77_pop_4,0.000011,0.000000,0.000000,0.000125
q_ind_78_pop_4,0.000012,0.000000,0.000000,0.000143
